Entity,Code,Year,Solar (TWh growth - equivalent)
OECD (BP),,1991,0.34569549560546875
OECD (BP),,1992,-0.11714935302734375
OECD (BP),,1993,0.26350438594818115
OECD (BP),,1994,0.11625826358795166
OECD (BP),,1995,0.11470091342926025
OECD (BP),,1996,0.15773677825927734
OECD (BP),,1997,0.14304375648498535
OECD (BP),,1998,0.1749861240386963
OECD (BP),,1999,0.26701903343200684
OECD (BP),,2000,0.39132022857666016
OECD (BP),,2001,0.9922997951507568
OECD (BP),,2002,1.0037031173706055
OECD (BP),,2003,1.2140135765075684
OECD (BP),,2004,1.9572486877441406
OECD (BP),,2005,3.356339454650879
OECD (BP),,2006,4.260748863220215
OECD (BP),,2007,5.441267013549805
OECD (BP),,2008,13.318763732910156
OECD (BP),,2009,22.58167266845703
OECD (BP),,2010,33.284263610839844
OECD (BP),,2011,77.5902328491211
OECD (BP),,2012,85.05613708496094
OECD (BP),,2013,75.76737976074219
OECD (BP),,2014,99.73892211914062
OECD (BP),,2015,94.26708984375
OECD (BP),,2016,88.9022216796875
OECD (BP),,2017,127.07757568359375
OECD (BP),,2018,119.34686279296875
OECD (BP),,2019,124.96527099609375
OECD (BP),,2020,178.92156982421875
OECD (BP),,2021,207.156494140625
Oceania,,1966,0
Oceania,,1967,0
Oceania,,1968,0
Oceania,,1969,0
Oceania,,1970,0
Oceania,,1971,0
Oceania,,1972,0
Oceania,,1973,0
Oceania,,1974,0
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0.016111111268401146
Oceania,,1992,0.019668331369757652
Oceania,,1993,0.007392499595880508
Oceania,,1994,0.008279722183942795
Oceania,,1995,0.011088613420724869
Oceania,,1996,0.013158604502677917
Oceania,,1997,0.014932781457901001
Oceania,,1998,0.014637216925621033
Oceania,,1999,0.014785006642341614
Oceania,,2000,0.018185272812843323
Oceania,,2001,0.02084195613861084
Oceania,,2002,0.01108694076538086
Oceania,,2003,0.013119712471961975
Oceania,,2004,0.026928603649139404
Oceania,,2005,0.030453622341156006
Oceania,,2006,0.0367569625377655
Oceania,,2007,0.05385386943817139
Oceania,,2008,0.06960141658782959
Oceania,,2009,0.4197080135345459
Oceania,,2010,1.9035885334014893
Oceania,,2011,2.927407741546631
Oceania,,2012,0.9751834869384766
Oceania,,2013,3.8772239685058594
Oceania,,2014,2.962172508239746
Oceania,,2015,3.3167734146118164
Oceania,,2016,3.284923553466797
Oceania,,2017,3.8688602447509766
Oceania,,2018,8.957578659057617
Oceania,,2019,15.672382354736328
Oceania,,2020,14.471855163574219
Oceania,,2021,19.12161636352539
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0032777776941657066
Oman,OMN,2014,-0.000027777859941124916
Oman,OMN,2015,0.0067222220823168755
Oman,OMN,2016,0.001249999739229679
Oman,OMN,2017,0.030187498778104782
Oman,OMN,2018,0.0001600012183189392
Oman,OMN,2019,0.002068888396024704
Oman,OMN,2020,0.5132355690002441
Oman,OMN,2021,0.12537169456481934
Other Africa (BP),,1972,0
Other Africa (BP),,1973,0
Other Africa (BP),,1974,0
Other Africa (BP),,1975,0
Other Africa (BP),,1976,0
Other Africa (BP),,1977,0
Other Africa (BP),,1978,0
Other Africa (BP),,1979,0
Other Africa (BP),,1980,0
Other Africa (BP),,1981,0
Other Africa (BP),,1982,0
Other Africa (BP),,1983,0
Other Africa (BP),,1984,0
Other Africa (BP),,1985,0
Other Africa (BP),,1986,0
Other Africa (BP),,1987,0
Other Africa (BP),,1988,0
Other Africa (BP),,1989,0
Other Africa (BP),,1990,0
Other Africa (BP),,1991,0
Other Africa (BP),,1992,0
Other Africa (BP),,1993,0
Other Africa (BP),,1994,0
Other Africa (BP),,1995,0
Other Africa (BP),,1996,0
Other Africa (BP),,1997,0
Other Africa (BP),,1998,0
Other Africa (BP),,1999,0
Other Africa (BP),,2000,0.007222222164273262
Other Africa (BP),,2001,0.002361111342906952
Other Africa (BP),,2002,0.00005555432289838791
Other Africa (BP),,2003,0.005027778446674347
Other Africa (BP),,2004,0.008277778513729572
Other Africa (BP),,2005,0.00936194323003292
Other Africa (BP),,2006,0.0195113867521286
Other Africa (BP),,2007,0.030404724180698395
Other Africa (BP),,2008,0.056461937725543976
Other Africa (BP),,2009,0.05742138624191284
Other Africa (BP),,2010,0.2314741462469101
Other Africa (BP),,2011,0.286913126707077
Other Africa (BP),,2012,0.31547051668167114
Other Africa (BP),,2013,0.30653250217437744
Other Africa (BP),,2014,0.36898720264434814
Other Africa (BP),,2015,0.32362377643585205
Other Africa (BP),,2016,1.0854668617248535
Other Africa (BP),,2017,0.06297111511230469
Other Africa (BP),,2018,1.4364595413208008
Other Africa (BP),,2019,1.808377742767334
Other Africa (BP),,2020,0.7371163368225098
Other Africa (BP),,2021,1.486518383026123
Other Asia Pacific (BP),,1972,0
Other Asia Pacific (BP),,1973,0
Other Asia Pacific (BP),,1974,0
Other Asia Pacific (BP),,1975,0
Other Asia Pacific (BP),,1976,0
Other Asia Pacific (BP),,1977,0
Other Asia Pacific (BP),,1978,0
Other Asia Pacific (BP),,1979,0
Other Asia Pacific (BP),,1980,0
Other Asia Pacific (BP),,1981,0
Other Asia Pacific (BP),,1982,0
Other Asia Pacific (BP),,1983,0
Other Asia Pacific (BP),,1984,0
Other Asia Pacific (BP),,1985,0
Other Asia Pacific (BP),,1986,0
Other Asia Pacific (BP),,1987,0
Other Asia Pacific (BP),,1988,0
Other Asia Pacific (BP),,1989,0
Other Asia Pacific (BP),,1990,0
Other Asia Pacific (BP),,1991,0
Other Asia Pacific (BP),,1992,0
Other Asia Pacific (BP),,1993,0
Other Asia Pacific (BP),,1994,0
Other Asia Pacific (BP),,1995,0
Other Asia Pacific (BP),,1996,0
Other Asia Pacific (BP),,1997,0.0000059166663959331345
Other Asia Pacific (BP),,1998,0.000029638886189786717
Other Asia Pacific (BP),,1999,-0.000008944443834479898
Other Asia Pacific (BP),,2000,0.00814005546271801
Other Asia Pacific (BP),,2001,0.006972222588956356
Other Asia Pacific (BP),,2002,0.002583332359790802
Other Asia Pacific (BP),,2003,0.004722222685813904
Other Asia Pacific (BP),,2004,0.0038888901472091675
Other Asia Pacific (BP),,2005,0.006106385961174965
Other Asia Pacific (BP),,2006,0.009262502193450928
Other Asia Pacific (BP),,2007,0.006536941975355148
Other Asia Pacific (BP),,2008,0.025145553052425385
Other Asia Pacific (BP),,2009,0.008774176239967346
Other Asia Pacific (BP),,2010,0.006070829927921295
Other Asia Pacific (BP),,2011,0.04964139312505722
Other Asia Pacific (BP),,2012,0.1118410974740982
Other Asia Pacific (BP),,2013,0.04663418233394623
Other Asia Pacific (BP),,2014,0.11239969730377197
Other Asia Pacific (BP),,2015,0.2438630759716034
Other Asia Pacific (BP),,2016,0.2956554889678955
Other Asia Pacific (BP),,2017,0.35105031728744507
Other Asia Pacific (BP),,2018,0.23080503940582275
Other Asia Pacific (BP),,2019,0.6763797998428345
Other Asia Pacific (BP),,2020,0.7103042602539062
Other Asia Pacific (BP),,2021,0.9927403926849365
Other CIS (BP),,1991,0
Other CIS (BP),,1992,0
Other CIS (BP),,1993,0
Other CIS (BP),,1994,0
Other CIS (BP),,1995,0
Other CIS (BP),,1996,0
Other CIS (BP),,1997,0
Other CIS (BP),,1998,0
Other CIS (BP),,1999,0
Other CIS (BP),,2000,0
Other CIS (BP),,2001,0
Other CIS (BP),,2002,0
Other CIS (BP),,2003,0
Other CIS (BP),,2004,0
Other CIS (BP),,2005,0
Other CIS (BP),,2006,0
Other CIS (BP),,2007,0
Other CIS (BP),,2008,0
Other CIS (BP),,2009,0.000020583333025570028
Other CIS (BP),,2010,0.00020330554980318993
Other CIS (BP),,2011,0.00023444443650078028
Other CIS (BP),,2012,0.0026249997317790985
Other CIS (BP),,2013,0.008388889022171497
Other CIS (BP),,2014,0.01052777748554945
Other CIS (BP),,2015,0.006138332188129425
Other CIS (BP),,2016,0.0006872229278087616
Other CIS (BP),,2017,-0.0018255561590194702
Other CIS (BP),,2018,0.014918331056833267
Other CIS (BP),,2019,0.14640554785728455
Other CIS (BP),,2020,-0.010353609919548035
Other CIS (BP),,2021,0.09475861489772797
Other Caribbean (BP),,1972,0
Other Caribbean (BP),,1973,0
Other Caribbean (BP),,1974,0
Other Caribbean (BP),,1975,0
Other Caribbean (BP),,1976,0
Other Caribbean (BP),,1977,0
Other Caribbean (BP),,1978,0
Other Caribbean (BP),,1979,0
Other Caribbean (BP),,1980,0
Other Caribbean (BP),,1981,0
Other Caribbean (BP),,1982,0
Other Caribbean (BP),,1983,0
Other Caribbean (BP),,1984,0
Other Caribbean (BP),,1985,0
Other Caribbean (BP),,1986,0
Other Caribbean (BP),,1987,0
Other Caribbean (BP),,1988,0
Other Caribbean (BP),,1989,0
Other Caribbean (BP),,1990,0
Other Caribbean (BP),,1991,0
Other Caribbean (BP),,1992,0
Other Caribbean (BP),,1993,0
Other Caribbean (BP),,1994,0
Other Caribbean (BP),,1995,0
Other Caribbean (BP),,1996,0
Other Caribbean (BP),,1997,0
Other Caribbean (BP),,1998,0
Other Caribbean (BP),,1999,0.00029999998514540493
Other Caribbean (BP),,2000,0.00006666668923571706
Other Caribbean (BP),,2001,0.0005861110985279083
Other Caribbean (BP),,2002,0.000038888887502253056
Other Caribbean (BP),,2003,-0.000005555571988224983
Other Caribbean (BP),,2004,0.0003250000299885869
Other Caribbean (BP),,2005,0.014049999415874481
Other Caribbean (BP),,2006,-0.0019166665151715279
Other Caribbean (BP),,2007,0.00669444352388382
Other Caribbean (BP),,2008,0.010201111435890198
Other Caribbean (BP),,2009,0.025438887998461723
Other Caribbean (BP),,2010,0.0692024976015091
Other Caribbean (BP),,2011,0.11195666342973709
Other Caribbean (BP),,2012,0.31555718183517456
Other Caribbean (BP),,2013,0.1130114197731018
Other Caribbean (BP),,2014,0.19518637657165527
Other Caribbean (BP),,2015,0.28075605630874634
Other Caribbean (BP),,2016,0.26609110832214355
Other Caribbean (BP),,2017,0.4079550504684448
Other Caribbean (BP),,2018,0.3192932605743408
Other Caribbean (BP),,2019,1.280686855316162
Other Caribbean (BP),,2020,1.3593368530273438
Other Caribbean (BP),,2021,1.4671273231506348
Other Europe (BP),,1972,0
Other Europe (BP),,1973,0
Other Europe (BP),,1974,0
Other Europe (BP),,1975,0
Other Europe (BP),,1976,0
Other Europe (BP),,1977,0
Other Europe (BP),,1978,0
Other Europe (BP),,1979,0
Other Europe (BP),,1980,0
Other Europe (BP),,1981,0
Other Europe (BP),,1982,0
Other Europe (BP),,1983,0
Other Europe (BP),,1984,0
Other Europe (BP),,1985,0
Other Europe (BP),,1986,0
Other Europe (BP),,1987,0
Other Europe (BP),,1988,0
Other Europe (BP),,1989,0
Other Europe (BP),,1990,0
Other Europe (BP),,1991,0
Other Europe (BP),,1992,0
Other Europe (BP),,1993,0
Other Europe (BP),,1994,0
Other Europe (BP),,1995,0
Other Europe (BP),,1996,0
Other Europe (BP),,1997,0
Other Europe (BP),,1998,0
Other Europe (BP),,1999,0
Other Europe (BP),,2000,0
Other Europe (BP),,2001,0.00039999998989515007
Other Europe (BP),,2002,0.0003944444179069251
Other Europe (BP),,2003,0.00028333329828456044
Other Europe (BP),,2004,0.00028333335649222136
Other Europe (BP),,2005,0.00027777778450399637
Other Europe (BP),,2006,-0.000011111143976449966
Other Europe (BP),,2007,0.0011194443795830011
Other Europe (BP),,2008,0.0005583332385867834
Other Europe (BP),,2009,0.005388888530433178
Other Europe (BP),,2010,0.0077500008046627045
Other Europe (BP),,2011,0.02539888769388199
Other Europe (BP),,2012,0.04740999639034271
Other Europe (BP),,2013,0.054765842854976654
Other Europe (BP),,2014,0.13781054317951202
Other Europe (BP),,2015,0.10244360566139221
Other Europe (BP),,2016,0.12119665741920471
Other Europe (BP),,2017,0.09286558628082275
Other Europe (BP),,2018,0.05761444568634033
Other Europe (BP),,2019,0.14024358987808228
Other Europe (BP),,2020,0.16870832443237305
Other Europe (BP),,2021,0.1494154930114746
Other Middle East (BP),,1972,0
Other Middle East (BP),,1973,0
Other Middle East (BP),,1974,0
Other Middle East (BP),,1975,0
Other Middle East (BP),,1976,0
Other Middle East (BP),,1977,0
Other Middle East (BP),,1978,0
Other Middle East (BP),,1979,0
Other Middle East (BP),,1980,0
Other Middle East (BP),,1981,0
Other Middle East (BP),,1982,0
Other Middle East (BP),,1983,0
Other Middle East (BP),,1984,0
Other Middle East (BP),,1985,0
Other Middle East (BP),,1986,0
Other Middle East (BP),,1987,0
Other Middle East (BP),,1988,0
Other Middle East (BP),,1989,0
Other Middle East (BP),,1990,0
Other Middle East (BP),,1991,0
Other Middle East (BP),,1992,0
Other Middle East (BP),,1993,0
Other Middle East (BP),,1994,0
Other Middle East (BP),,1995,0
Other Middle East (BP),,1996,0
Other Middle East (BP),,1997,0
Other Middle East (BP),,1998,0
Other Middle East (BP),,1999,0
Other Middle East (BP),,2000,0
Other Middle East (BP),,2001,0
Other Middle East (BP),,2002,0
Other Middle East (BP),,2003,0
Other Middle East (BP),,2004,0
Other Middle East (BP),,2005,0
Other Middle East (BP),,2006,0
Other Middle East (BP),,2007,0
Other Middle East (BP),,2008,0.007583333179354668
Other Middle East (BP),,2009,0.0008055558428168297
Other Middle East (BP),,2010,0.004194444045424461
Other Middle East (BP),,2011,0.0061388881877064705
Other Middle East (BP),,2012,0.009337777271866798
Other Middle East (BP),,2013,0.0189261082559824
Other Middle East (BP),,2014,0.07018916308879852
Other Middle East (BP),,2015,0.4037802815437317
Other Middle East (BP),,2016,1.24776291847229
Other Middle East (BP),,2017,0.5719501972198486
Other Middle East (BP),,2018,1.467191457748413
Other Middle East (BP),,2019,1.6641013622283936
Other Middle East (BP),,2020,0.9339685440063477
Other Middle East (BP),,2021,-0.03726816177368164
Other Northern Africa (BP),,1972,0
Other Northern Africa (BP),,1973,0
Other Northern Africa (BP),,1974,0
Other Northern Africa (BP),,1975,0
Other Northern Africa (BP),,1976,0
Other Northern Africa (BP),,1977,0
Other Northern Africa (BP),,1978,0
Other Northern Africa (BP),,1979,0
Other Northern Africa (BP),,1980,0
Other Northern Africa (BP),,1981,0
Other Northern Africa (BP),,1982,0
Other Northern Africa (BP),,1983,0
Other Northern Africa (BP),,1984,0
Other Northern Africa (BP),,1985,0
Other Northern Africa (BP),,1986,0
Other Northern Africa (BP),,1987,0
Other Northern Africa (BP),,1988,0
Other Northern Africa (BP),,1989,0
Other Northern Africa (BP),,1990,0
Other Northern Africa (BP),,1991,0
Other Northern Africa (BP),,1992,0
Other Northern Africa (BP),,1993,0
Other Northern Africa (BP),,1994,0
Other Northern Africa (BP),,1995,0
Other Northern Africa (BP),,1996,0
Other Northern Africa (BP),,1997,0
Other Northern Africa (BP),,1998,0
Other Northern Africa (BP),,1999,0
Other Northern Africa (BP),,2000,0
Other Northern Africa (BP),,2001,0
Other Northern Africa (BP),,2002,0
Other Northern Africa (BP),,2003,0.0009222221560776234
Other Northern Africa (BP),,2004,0.002272222191095352
Other Northern Africa (BP),,2005,0.002277777995914221
Other Northern Africa (BP),,2006,0.0022222218103706837
Other Northern Africa (BP),,2007,0.0021944441832602024
Other Northern Africa (BP),,2008,0.0021666670218110085
Other Northern Africa (BP),,2009,0.0021666670218110085
Other Northern Africa (BP),,2010,0.005500000901520252
Other Northern Africa (BP),,2011,0.005444442853331566
Other Northern Africa (BP),,2012,0.011125555261969566
Other Northern Africa (BP),,2013,0.02430666610598564
Other Northern Africa (BP),,2014,0.053819164633750916
Other Northern Africa (BP),,2015,0.08280111104249954
Other Northern Africa (BP),,2016,0.1166258454322815
Other Northern Africa (BP),,2017,0.06245553493499756
Other Northern Africa (BP),,2018,0.10504388809204102
Other Northern Africa (BP),,2019,0.18718501925468445
Other Northern Africa (BP),,2020,0.11918002367019653
Other Northern Africa (BP),,2021,-0.0001519918441772461
Other South America (BP),,1972,0
Other South America (BP),,1973,0
Other South America (BP),,1974,0
Other South America (BP),,1975,0
Other South America (BP),,1976,0
Other South America (BP),,1977,0
Other South America (BP),,1978,0
Other South America (BP),,1979,0
Other South America (BP),,1980,0
Other South America (BP),,1981,0
Other South America (BP),,1982,0
Other South America (BP),,1983,0
Other South America (BP),,1984,0
Other South America (BP),,1985,0
Other South America (BP),,1986,0
Other South America (BP),,1987,0
Other South America (BP),,1988,0
Other South America (BP),,1989,0
Other South America (BP),,1990,0
Other South America (BP),,1991,0
Other South America (BP),,1992,0
Other South America (BP),,1993,0
Other South America (BP),,1994,0
Other South America (BP),,1995,0
Other South America (BP),,1996,0
Other South America (BP),,1997,0
Other South America (BP),,1998,0
Other South America (BP),,1999,0
Other South America (BP),,2000,0.000046666664275107905
Other South America (BP),,2001,-5.555521056521684e-7
Other South America (BP),,2002,-2.7777787181548774e-7
Other South America (BP),,2003,0.000024999997549457476
Other South America (BP),,2004,-2.7777423383668065e-7
Other South America (BP),,2005,0.0000036111014196649194
Other South America (BP),,2006,0.00002972222864627838
Other South America (BP),,2007,0.0000016666599549353123
Other South America (BP),,2008,0.00017138890689238906
Other South America (BP),,2009,0.0000841666478663683
Other South America (BP),,2010,0.024194443598389626
Other South America (BP),,2011,0.07340221852064133
Other South America (BP),,2012,0.05028916895389557
Other South America (BP),,2013,-0.021363064646720886
Other South America (BP),,2014,0.03357110917568207
Other South America (BP),,2015,0.16449499130249023
Other South America (BP),,2016,0.27027416229248047
Other South America (BP),,2017,0.3160839080810547
Other South America (BP),,2018,0.7079468965530396
Other South America (BP),,2019,0.18613529205322266
Other South America (BP),,2020,0.27389371395111084
Other South America (BP),,2021,0.5263237953186035
Other South and Central America (BP),,1972,0
Other South and Central America (BP),,1973,0
Other South and Central America (BP),,1974,0
Other South and Central America (BP),,1975,0
Other South and Central America (BP),,1976,0
Other South and Central America (BP),,1977,0
Other South and Central America (BP),,1978,0
Other South and Central America (BP),,1979,0
Other South and Central America (BP),,1980,0
Other South and Central America (BP),,1981,0
Other South and Central America (BP),,1982,0
Other South and Central America (BP),,1983,0
Other South and Central America (BP),,1984,0
Other South and Central America (BP),,1985,0
Other South and Central America (BP),,1986,0
Other South and Central America (BP),,1987,0
Other South and Central America (BP),,1988,0
Other South and Central America (BP),,1989,0
Other South and Central America (BP),,1990,0
Other South and Central America (BP),,1991,0
Other South and Central America (BP),,1992,0
Other South and Central America (BP),,1993,0
Other South and Central America (BP),,1994,0
Other South and Central America (BP),,1995,0
Other South and Central America (BP),,1996,0
Other South and Central America (BP),,1997,0
Other South and Central America (BP),,1998,0
Other South and Central America (BP),,1999,0.00029999998514540493
Other South and Central America (BP),,2000,0.00011388890561647713
Other South and Central America (BP),,2001,0.0005833332543261349
Other South and Central America (BP),,2002,0.00004166667349636555
Other South and Central America (BP),,2003,0.00001944450195878744
Other South and Central America (BP),,2004,0.0003222222439944744
Other South and Central America (BP),,2005,0.015619443729519844
Other South and Central America (BP),,2006,-0.0016111107543110847
Other South and Central America (BP),,2007,0.0067222220823168755
Other South and Central America (BP),,2008,0.010362498462200165
Other South and Central America (BP),,2009,0.0257163904607296
Other South and Central America (BP),,2010,0.09418027102947235
Other South and Central America (BP),,2011,0.18596473336219788
Other South and Central America (BP),,2012,0.36803051829338074
Other South and Central America (BP),,2013,0.0942944884300232
Other South and Central America (BP),,2014,0.255484938621521
Other South and Central America (BP),,2015,2.012956380844116
Other South and Central America (BP),,2016,2.084709644317627
Other South and Central America (BP),,2017,1.4595632553100586
Other South and Central America (BP),,2018,1.9012751579284668
Other South and Central America (BP),,2019,2.5576791763305664
Other South and Central America (BP),,2020,2.570882797241211
Other South and Central America (BP),,2021,3.117443084716797
Other Southern Africa (BP),,1981,0
Other Southern Africa (BP),,1982,0
Other Southern Africa (BP),,1983,0
Other Southern Africa (BP),,1984,0
Other Southern Africa (BP),,1985,0
Other Southern Africa (BP),,1986,0
Other Southern Africa (BP),,1987,0
Other Southern Africa (BP),,1988,0
Other Southern Africa (BP),,1989,0
Other Southern Africa (BP),,1990,0
Other Southern Africa (BP),,1991,0
Other Southern Africa (BP),,1992,0
Other Southern Africa (BP),,1993,0
Other Southern Africa (BP),,1994,0
Other Southern Africa (BP),,1995,0
Other Southern Africa (BP),,1996,0
Other Southern Africa (BP),,1997,0
Other Southern Africa (BP),,1998,0
Other Southern Africa (BP),,1999,0
Other Southern Africa (BP),,2000,0
Other Southern Africa (BP),,2001,0
Other Southern Africa (BP),,2002,0
Other Southern Africa (BP),,2003,0
Other Southern Africa (BP),,2004,0.0002888888993766159
Other Southern Africa (BP),,2005,0.0002833333273883909
Other Southern Africa (BP),,2006,-0.000002777844201773405
Other Southern Africa (BP),,2007,0.0002777778427116573
Other Southern Africa (BP),,2008,0.015458332374691963
Other Southern Africa (BP),,2009,0.0038055554032325745
Other Southern Africa (BP),,2010,0.003750000149011612
Other Southern Africa (BP),,2011,0.016691111028194427
Other Southern Africa (BP),,2012,0.016754165291786194
Other Southern Africa (BP),,2013,0.017103061079978943
Other Southern Africa (BP),,2014,0.01919805258512497
Other Southern Africa (BP),,2015,0.016502775251865387
Other Southern Africa (BP),,2016,0.04722360521554947
Other Southern Africa (BP),,2017,0.04206527769565582
Other Southern Africa (BP),,2018,0.15086610615253448
Other Southern Africa (BP),,2019,0.3780961036682129
Other Southern Africa (BP),,2020,0.20496445894241333
Other Southern Africa (BP),,2021,0.06666803359985352
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0.0005722222267650068
Pakistan,PAK,2008,0.0038722222670912743
Pakistan,PAK,2009,0.010444444604218006
Pakistan,PAK,2010,0.02238166332244873
Pakistan,PAK,2011,0.03674416244029999
Pakistan,PAK,2012,0.10687083750963211
Pakistan,PAK,2013,0.21400028467178345
Pakistan,PAK,2014,0.2501718997955322
Pakistan,PAK,2015,0.3831811547279358
Pakistan,PAK,2016,0.8908572196960449
Pakistan,PAK,2017,0.6997519731521606
Pakistan,PAK,2018,0.08826804161071777
Pakistan,PAK,2019,0.11062240600585938
Pakistan,PAK,2020,0.3464052677154541
Pakistan,PAK,2021,0.8055884838104248
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0
Peru,PER,1997,0
Peru,PER,1998,0
Peru,PER,1999,0
Peru,PER,2000,0
Peru,PER,2001,0
Peru,PER,2002,0
Peru,PER,2003,0
Peru,PER,2004,0
Peru,PER,2005,0
Peru,PER,2006,0
Peru,PER,2007,0
Peru,PER,2008,0
Peru,PER,2009,0
Peru,PER,2010,0
Peru,PER,2011,0
Peru,PER,2012,0.1636936068534851
Peru,PER,2013,0.37294113636016846
Peru,PER,2014,0.003288567066192627
Peru,PER,2015,0.08014810085296631
Peru,PER,2016,0.02509462833404541
Peru,PER,2017,0.2323225736618042
Peru,PER,2018,1.2303621768951416
Peru,PER,2019,0.08765053749084473
Peru,PER,2020,0.03493833541870117
Peru,PER,2021,0.06038999557495117
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.00433333357796073
Philippines,PHL,2006,-0.0004166672006249428
Philippines,PHL,2007,-0.0002222219482064247
Philippines,PHL,2008,-0.000027777859941124916
Philippines,PHL,2009,-0.00016666646115481853
Philippines,PHL,2010,-0.00002777809277176857
Philippines,PHL,2011,-0.00013888860121369362
Philippines,PHL,2012,0.00027777766808867455
Philippines,PHL,2013,0.0002500000409781933
Philippines,PHL,2014,0.04088500142097473
Philippines,PHL,2015,0.3283222019672394
Philippines,PHL,2016,2.5636844635009766
Philippines,PHL,2017,0.2598612308502197
