Entity,Code,Year,Renewables (TWh growth - equivalent)
Bulgaria,BGR,1976,1.4814510345458984
Bulgaria,BGR,1977,1.7002696990966797
Bulgaria,BGR,1978,-1.833333969116211
Bulgaria,BGR,1979,1.1887102127075195
Bulgaria,BGR,1980,1.1887092590332031
Bulgaria,BGR,1981,-0.2809133529663086
Bulgaria,BGR,1982,-1.679570198059082
Bulgaria,BGR,1983,0.8959674835205078
Bulgaria,BGR,1984,-0.27499961853027344
Bulgaria,BGR,1985,-3.0250000953674316
Bulgaria,BGR,1986,0.2631721496582031
Bulgaria,BGR,1987,0.6239242553710938
Bulgaria,BGR,1988,0.17446279525756836
Bulgaria,BGR,1989,0.2809138298034668
Bulgaria,BGR,1990,-2.404031753540039
Bulgaria,BGR,1991,1.6647844314575195
Bulgaria,BGR,1992,-1.117741584777832
Bulgaria,BGR,1993,-0.35779619216918945
Bulgaria,BGR,1994,-1.4016122817993164
Bulgaria,BGR,1995,2.501612663269043
Bulgaria,BGR,1996,1.7889785766601562
Bulgaria,BGR,1997,-0.4879035949707031
Bulgaria,BGR,1998,1.0142478942871094
Bulgaria,BGR,1999,-1.0172052383422852
Bulgaria,BGR,2000,-0.2365584373474121
Bulgaria,BGR,2001,-2.8010945320129395
Bulgaria,BGR,2002,1.300985336303711
Bulgaria,BGR,2003,2.380552291870117
Bulgaria,BGR,2004,0.3474864959716797
Bulgaria,BGR,2005,3.300967216491699
Bulgaria,BGR,2006,-0.3171958923339844
Bulgaria,BGR,2007,-3.856252670288086
Bulgaria,BGR,2008,0.07002544403076172
Bulgaria,BGR,2009,2.0569934844970703
Bulgaria,BGR,2010,5.693132400512695
Bulgaria,BGR,2011,-5.200046539306641
Bulgaria,BGR,2012,3.7564220428466797
Bulgaria,BGR,2013,4.2943267822265625
Bulgaria,BGR,2014,1.1836318969726562
Bulgaria,BGR,2015,3.628011703491211
Bulgaria,BGR,2016,-4.535135269165039
Bulgaria,BGR,2017,-2.6799392700195312
Bulgaria,BGR,2018,9.150777816772461
Bulgaria,BGR,2019,-4.773548126220703
Bulgaria,BGR,2020,-0.17558670043945312
Bulgaria,BGR,2021,4.267936706542969
CIS (BP),,1966,30.72015380859375
CIS (BP),,1967,-9.61614990234375
CIS (BP),,1968,45.74169921875
CIS (BP),,1969,32.943817138671875
CIS (BP),,1970,27.19244384765625
CIS (BP),,1971,5.091949462890625
CIS (BP),,1972,-9.462371826171875
CIS (BP),,1973,-1.63818359375
CIS (BP),,1974,28.638458251953125
CIS (BP),,1975,-17.86907958984375
CIS (BP),,1976,28.824737548828125
CIS (BP),,1977,33.35186767578125
CIS (BP),,1978,67.085205078125
CIS (BP),,1979,6.86614990234375
CIS (BP),,1980,35.23248291015625
CIS (BP),,1981,8.29736328125
CIS (BP),,1982,-35.6820068359375
CIS (BP),,1983,16.81048583984375
CIS (BP),,1984,66.90484619140625
CIS (BP),,1985,-26.3050537109375
CIS (BP),,1986,3.28009033203125
CIS (BP),,1987,5.25335693359375
CIS (BP),,1988,23.48345947265625
CIS (BP),,1989,-17.04083251953125
CIS (BP),,1990,35.92352294921875
CIS (BP),,1991,0.6492919921875
CIS (BP),,1992,13.4248046875
CIS (BP),,1993,19.44329833984375
CIS (BP),,1994,11.09381103515625
CIS (BP),,1995,-17.791748046875
CIS (BP),,1996,-63.57861328125
CIS (BP),,1997,-2.84490966796875
CIS (BP),,1998,1.43402099609375
CIS (BP),,1999,14.2711181640625
CIS (BP),,2000,15.634765625
CIS (BP),,2001,22.175537109375
CIS (BP),,2002,-33.0855712890625
CIS (BP),,2003,-7.9986572265625
CIS (BP),,2004,54.27093505859375
CIS (BP),,2005,-10.6107177734375
CIS (BP),,2006,-8.171142578125
CIS (BP),,2007,11.2789306640625
CIS (BP),,2008,-59.32623291015625
CIS (BP),,2009,26.41351318359375
CIS (BP),,2010,-7.52398681640625
CIS (BP),,2011,-14.9326171875
CIS (BP),,2012,-2.8631591796875
CIS (BP),,2013,41.265380859375
CIS (BP),,2014,-25.21331787109375
CIS (BP),,2015,-17.98638916015625
CIS (BP),,2016,52.68328857421875
CIS (BP),,2017,9.47076416015625
CIS (BP),,2018,8.0474853515625
CIS (BP),,2019,12.44171142578125
CIS (BP),,2020,44.53778076171875
CIS (BP),,2021,13.71087646484375
Canada,CAN,1966,38.180633544921875
Canada,CAN,1967,8.646270751953125
Canada,CAN,1968,6.730072021484375
Canada,CAN,1969,42.693023681640625
Canada,CAN,1970,22.1744384765625
Canada,CAN,1971,12.786041259765625
Canada,CAN,1972,56.709136962890625
Canada,CAN,1973,38.4852294921875
Canada,CAN,1974,47.35028076171875
Canada,CAN,1975,-24.23846435546875
Canada,CAN,1976,32.474365234375
Canada,CAN,1977,23.2088623046875
Canada,CAN,1978,44.87225341796875
Canada,CAN,1979,26.89959716796875
Canada,CAN,1980,20.6351318359375
Canada,CAN,1981,45.8704833984375
Canada,CAN,1982,-23.53717041015625
Canada,CAN,1983,23.94775390625
Canada,CAN,1984,60.44989013671875
Canada,CAN,1985,49.70849609375
Canada,CAN,1986,21.2694091796875
Canada,CAN,1987,17.90032958984375
Canada,CAN,1988,-25.38348388671875
Canada,CAN,1989,-47.05853271484375
Canada,CAN,1990,17.00103759765625
Canada,CAN,1991,34.37518310546875
Canada,CAN,1992,25.06658935546875
Canada,CAN,1993,21.9385986328125
Canada,CAN,1994,19.6064453125
Canada,CAN,1995,22.83551025390625
Canada,CAN,1996,61.975830078125
Canada,CAN,1997,-15.4378662109375
Canada,CAN,1998,-48.80413818359375
Canada,CAN,1999,42.15496826171875
Canada,CAN,2000,35.1068115234375
Canada,CAN,2001,-78.39605712890625
Canada,CAN,2002,46.95452880859375
Canada,CAN,2003,-45.68035888671875
Canada,CAN,2004,2.23822021484375
Canada,CAN,2005,61.2874755859375
Canada,CAN,2006,-30.43798828125
Canada,CAN,2007,42.7552490234375
Canada,CAN,2008,21.7669677734375
Canada,CAN,2009,-20.29931640625
Canada,CAN,2010,-42.4661865234375
Canada,CAN,2011,72.065673828125
Canada,CAN,2012,17.27734375
Canada,CAN,2013,26.1068115234375
Canada,CAN,2014,-28.8262939453125
Canada,CAN,2015,32.2138671875
Canada,CAN,2016,19.403564453125
Canada,CAN,2017,20.0401611328125
Canada,CAN,2018,-24.9908447265625
Canada,CAN,2019,-15.040283203125
Canada,CAN,2020,10.9359130859375
Canada,CAN,2021,-15.658447265625
Central America (BP),,1966,0.4051074981689453
Central America (BP),,1967,0.5706992149353027
Central America (BP),,1968,0.5293011665344238
Central America (BP),,1969,0.5913972854614258
Central America (BP),,1970,0.8152422904968262
Central America (BP),,1971,0.2948446273803711
Central America (BP),,1972,0.5520839691162109
Central America (BP),,1973,0.40212345123291016
Central America (BP),,1974,1.0077495574951172
Central America (BP),,1975,-0.016069412231445312
Central America (BP),,1976,1.5985565185546875
Central America (BP),,1977,-0.05786609649658203
Central America (BP),,1978,3.265225410461426
Central America (BP),,1979,2.268199920654297
Central America (BP),,1980,2.1971511840820312
Central America (BP),,1981,1.8867988586425781
Central America (BP),,1982,-0.3052101135253906
Central America (BP),,1983,1.3193798065185547
Central America (BP),,1984,2.885772705078125
Central America (BP),,1985,2.109224319458008
Central America (BP),,1986,3.7633895874023438
Central America (BP),,1987,1.2120685577392578
Central America (BP),,1988,1.7963218688964844
Central America (BP),,1989,3.2718544006347656
Central America (BP),,1990,1.6651649475097656
Central America (BP),,1991,-0.5947723388671875
Central America (BP),,1992,-0.202667236328125
Central America (BP),,1993,3.365001678466797
Central America (BP),,1994,-1.2916488647460938
Central America (BP),,1995,-0.2642784118652344
Central America (BP),,1996,5.246360778808594
Central America (BP),,1997,-0.8559226989746094
Central America (BP),,1998,-0.52667236328125
Central America (BP),,1999,8.819190979003906
Central America (BP),,2000,2.4363250732421875
Central America (BP),,2001,-4.491176605224609
Central America (BP),,2002,2.9352340698242188
Central America (BP),,2003,2.0642967224121094
Central America (BP),,2004,3.0046920776367188
Central America (BP),,2005,3.715038299560547
Central America (BP),,2006,3.064311981201172
Central America (BP),,2007,0.727325439453125
Central America (BP),,2008,5.944892883300781
Central America (BP),,2009,-1.9779052734375
Central America (BP),,2010,8.440361022949219
Central America (BP),,2011,-0.5296783447265625
Central America (BP),,2012,6.76361083984375
Central America (BP),,2013,0.27728271484375
Central America (BP),,2014,2.0732345581054688
Central America (BP),,2015,7.0931549072265625
Central America (BP),,2016,4.947822570800781
Central America (BP),,2017,10.634376525878906
Central America (BP),,2018,5.0268402099609375
Central America (BP),,2019,-10.252037048339844
Central America (BP),,2020,11.510154724121094
Central America (BP),,2021,10.561431884765625
Chile,CHL,1966,0.6327953338623047
Chile,CHL,1967,0.25725746154785156
Chile,CHL,1968,-2.0403213500976562
Chile,CHL,1969,1.3572578430175781
Chile,CHL,1970,0.836827278137207
Chile,CHL,1971,1.6950950622558594
Chile,CHL,1972,2.6946563720703125
Chile,CHL,1973,-0.4183464050292969
Chile,CHL,1974,2.2579612731933594
Chile,CHL,1975,0.08693313598632812
Chile,CHL,1976,0.6941509246826172
Chile,CHL,1977,1.1164321899414062
Chile,CHL,1978,0.8689842224121094
Chile,CHL,1979,0.5921039581298828
Chile,CHL,1980,1.2859210968017578
Chile,CHL,1981,0.8409595489501953
Chile,CHL,1982,2.3453311920166016
Chile,CHL,1983,2.293581008911133
Chile,CHL,1984,1.0480842590332031
Chile,CHL,1985,3.21875
Chile,CHL,1986,2.5186500549316406
Chile,CHL,1987,2.9075584411621094
Chile,CHL,1988,-0.6048355102539062
Chile,CHL,1989,-5.977489471435547
Chile,CHL,1990,-2.6864356994628906
Chile,CHL,1991,12.625736236572266
Chile,CHL,1992,12.924919128417969
Chile,CHL,1993,1.4333343505859375
Chile,CHL,1994,-0.5706558227539062
Chile,CHL,1995,4.5202484130859375
Chile,CHL,1996,-5.004669189453125
Chile,CHL,1997,6.135982513427734
Chile,CHL,1998,-10.74625015258789
Chile,CHL,1999,-6.056705474853516
Chile,CHL,2000,16.03585433959961
Chile,CHL,2001,8.272682189941406
Chile,CHL,2002,4.300498962402344
Chile,CHL,2003,-2.4021759033203125
Chile,CHL,2004,-4.058479309082031
Chile,CHL,2005,12.043228149414062
Chile,CHL,2006,5.903846740722656
Chile,CHL,2007,-13.078826904296875
Chile,CHL,2008,7.9583740234375
Chile,CHL,2009,1.6154251098632812
Chile,CHL,2010,-9.17474365234375
Chile,CHL,2011,-0.907562255859375
Chile,CHL,2012,4.219322204589844
Chile,CHL,2013,2.2697219848632812
Chile,CHL,2014,5.739410400390625
Chile,CHL,2015,7.225372314453125
Chile,CHL,2016,-3.1753692626953125
Chile,CHL,2017,12.947555541992188
Chile,CHL,2018,13.439727783203125
Chile,CHL,2019,2.4182968139648438
Chile,CHL,2020,3.1293792724609375
Chile,CHL,2021,3.066314697265625
China,CHN,1966,1.149993896484375
China,CHN,1967,-9.173820495605469
China,CHN,1968,10.310745239257812
China,CHN,1969,1.149993896484375
China,CHN,1970,2.29998779296875
China,CHN,1971,14.897651672363281
China,CHN,1972,11.460739135742188
China,CHN,1973,11.460739135742188
China,CHN,1974,14.335731506347656
China,CHN,1975,5.723838806152344
China,CHN,1976,1.7249908447265625
China,CHN,1977,5.7368927001953125
China,CHN,1978,-8.59881591796875
China,CHN,1979,15.760147094726562
China,CHN,1980,28.579986572265625
China,CHN,1981,21.562393188476562
China,CHN,1982,26.319183349609375
China,CHN,1983,35.493011474609375
China,CHN,1984,1.1761322021484375
China,CHN,1985,16.4788818359375
China,CHN,1986,6.39031982421875
China,CHN,1987,16.19140625
China,CHN,1988,27.037933349609375
China,CHN,1989,27.325439453125
China,CHN,1990,24.842437744140625
China,CHN,1991,-6.055755615234375
China,CHN,1992,18.23681640625
China,CHN,1993,62.82342529296875
China,CHN,1994,47.68377685546875
China,CHN,1995,77.30316162109375
China,CHN,1996,-13.9832763671875
China,CHN,1997,27.79449462890625
China,CHN,1998,8.30718994140625
China,CHN,1999,-6.3446044921875
China,CHN,2000,76.79150390625
China,CHN,2001,157.8133544921875
China,CHN,2002,27.5745849609375
China,CHN,2003,-14.3516845703125
China,CHN,2004,198.11614990234375
China,CHN,2005,131.26416015625
China,CHN,2006,117.68408203125
China,CHN,2007,146.818603515625
China,CHN,2008,458.781982421875
China,CHN,2009,-7.6204833984375
China,CHN,2010,329.151611328125
China,CHN,2011,6.968994140625
China,CHN,2012,560.366943359375
China,CHN,2013,252.469482421875
China,CHN,2014,519.7685546875
China,CHN,2015,253.815673828125
China,CHN,2016,330.7275390625
China,CHN,2017,368.09326171875
China,CHN,2018,435.9326171875
China,CHN,2019,462.5673828125
China,CHN,2020,435.3291015625
China,CHN,2021,706.28955078125
Colombia,COL,1966,1.1628942489624023
Colombia,COL,1967,1.3366613388061523
Colombia,COL,1968,1.4836931228637695
Colombia,COL,1969,1.6173591613769531
Colombia,COL,1970,1.8178596496582031
Colombia,COL,1971,1.096059799194336
Colombia,COL,1972,2.0450916290283203
Colombia,COL,1973,1.8579597473144531
Colombia,COL,1974,3.1010513305664062
Colombia,COL,1975,3.3835830688476562
Colombia,COL,1976,1.5026054382324219
Colombia,COL,1977,0.6345596313476562
Colombia,COL,1978,4.833911895751953
Colombia,COL,1979,3.544414520263672
Colombia,COL,1980,3.5471878051757812
Colombia,COL,1981,-0.5851097106933594
Colombia,COL,1982,2.938385009765625
Colombia,COL,1983,0.3858184814453125
Colombia,COL,1984,5.314052581787109
Colombia,COL,1985,3.884021759033203
Colombia,COL,1986,8.548954010009766
Colombia,COL,1987,5.6678619384765625
Colombia,COL,1988,3.77996826171875
Colombia,COL,1989,6.690834045410156
Colombia,COL,1990,2.110504150390625
Colombia,COL,1991,0.6648178100585938
Colombia,COL,1992,-15.875625610351562
Colombia,COL,1993,16.644020080566406
Colombia,COL,1994,12.600845336914062
Colombia,COL,1995,-0.098663330078125
Colombia,COL,1996,9.813453674316406
Colombia,COL,1997,-11.313140869140625
Colombia,COL,1998,-1.8959503173828125
Colombia,COL,1999,8.391960144042969
Colombia,COL,2000,-8.400833129882812
Colombia,COL,2001,1.8107147216796875
Colombia,COL,2002,6.206840515136719
Colombia,COL,2003,5.786613464355469
Colombia,COL,2004,5.60272216796875
Colombia,COL,2005,2.1337509155273438
Colombia,COL,2006,10.120643615722656
Colombia,COL,2007,4.202156066894531
Colombia,COL,2008,5.498779296875
Colombia,COL,2009,-12.588729858398438
Colombia,COL,2010,0.9756851196289062
Colombia,COL,2011,22.791954040527344
Colombia,COL,2012,-2.45037841796875
Colombia,COL,2013,-9.872817993164062
Colombia,COL,2014,1.82391357421875
Colombia,COL,2015,-0.1332550048828125
Colombia,COL,2016,5.169036865234375
Colombia,COL,2017,27.60540771484375
Colombia,COL,2018,-1.0242919921875
Colombia,COL,2019,-6.162109375
Colombia,COL,2020,-12.031845092773438
Colombia,COL,2021,28.2557373046875
Croatia,HRV,1991,6.138710975646973
Croatia,HRV,1992,-4.510942459106445
Croatia,HRV,1993,0.6358404159545898
Croatia,HRV,1994,2.5754499435424805
Croatia,HRV,1995,0.7301387786865234
Croatia,HRV,1996,6.462184906005859
Croatia,HRV,1997,-5.969079971313477
Croatia,HRV,1998,0.5093154907226562
Croatia,HRV,1999,3.8492870330810547
Croatia,HRV,2000,-2.5876007080078125
Croatia,HRV,2001,2.011606216430664
Croatia,HRV,2002,-4.018154144287109
Croatia,HRV,2003,-1.249222755432129
Croatia,HRV,2004,6.1680097579956055
Croatia,HRV,2005,-1.7765827178955078
Croatia,HRV,2006,-1.3030834197998047
Croatia,HRV,2007,-5.506102561950684
Croatia,HRV,2008,3.0132665634155273
Croatia,HRV,2009,4.497474670410156
Croatia,HRV,2010,4.899267196655273
Croatia,HRV,2011,-11.206711769104004
Croatia,HRV,2012,-0.14403724670410156
Croatia,HRV,2013,10.867022514343262
Croatia,HRV,2014,1.6626167297363281
Croatia,HRV,2015,-6.642999649047852
Croatia,HRV,2016,2.2557601928710938
Croatia,HRV,2017,-3.3967857360839844
Croatia,HRV,2018,7.027545928955078
Croatia,HRV,2019,-3.762798309326172
Croatia,HRV,2020,0.5192985534667969
Croatia,HRV,2021,5.10234260559082
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0.0021750000305473804
Cyprus,CYP,2005,0.0004611110780388117
Cyprus,CYP,2006,0.0017305554356426
Cyprus,CYP,2007,0.0060000005178153515
Cyprus,CYP,2008,0.037356387823820114
Cyprus,CYP,2009,0.05062749236822128
Cyprus,CYP,2010,0.11883639544248581
Cyprus,CYP,2011,0.2963983416557312
Cyprus,CYP,2012,0.21360552310943604
Cyprus,CYP,2013,0.18689334392547607
Cyprus,CYP,2014,-0.028194129467010498
Cyprus,CYP,2015,0.21620965003967285
Cyprus,CYP,2016,0.06152808666229248
Cyprus,CYP,2017,0.022094011306762695
Cyprus,CYP,2018,0.06943356990814209
Cyprus,CYP,2019,0.1339339017868042
Cyprus,CYP,2020,0.21219360828399658
Czechia,CZE,1966,-0.37897586822509766
Czechia,CZE,1967,-0.6142010688781738
Czechia,CZE,1968,-1.2676072120666504
Czechia,CZE,1969,-0.7971556186676025
Czechia,CZE,1970,1.515901803970337
Czechia,CZE,1971,-1.485318660736084
Czechia,CZE,1972,0.16559147834777832
Czechia,CZE,1973,-0.5411293506622314
Czechia,CZE,1974,2.182258129119873
Czechia,CZE,1975,-0.01478433609008789
Czechia,CZE,1976,-1.088172435760498
Czechia,CZE,1977,1.5405912399291992
Czechia,CZE,1978,-0.4051074981689453
Czechia,CZE,1979,1.3690862655639648
Czechia,CZE,1980,0.31344079971313477
Czechia,CZE,1981,-0.9994630813598633
Czechia,CZE,1982,-1.1561822891235352
Czechia,CZE,1983,-0.044354915618896484
Czechia,CZE,1984,-1.0556449890136719
Czechia,CZE,1985,1.1029572486877441
Czechia,CZE,1986,0.6061830520629883
Czechia,CZE,1987,1.741666316986084
Czechia,CZE,1988,-1.0822582244873047
Czechia,CZE,1989,-1.3483872413635254
Czechia,CZE,1990,-1.4252686500549316
Czechia,CZE,1991,-0.21290326118469238
Czechia,CZE,1992,0.9255373477935791
Czechia,CZE,1993,0.6078968048095703
Czechia,CZE,1994,0.5499997138977051
Czechia,CZE,1995,1.9091401100158691
Czechia,CZE,1996,-0.4582996368408203
Czechia,CZE,1997,-0.15356159210205078
Czechia,CZE,1998,-0.599092960357666
Czechia,CZE,1999,1.1491928100585938
Czechia,CZE,2000,-0.3022170066833496
Czechia,CZE,2001,0.8268413543701172
Czechia,CZE,2002,1.1797523498535156
Czechia,CZE,2003,-3.268993377685547
Czechia,CZE,2004,2.1149344444274902
Czechia,CZE,2005,1.244046688079834
Czechia,CZE,2006,1.3659839630126953
Czechia,CZE,2007,-0.28287601470947266
Czechia,CZE,2008,1.033447265625
Czechia,CZE,2009,2.719784736633301
Czechia,CZE,2010,3.4518938064575195
Czechia,CZE,2011,4.227100372314453
Czechia,CZE,2012,2.4910030364990234
Czechia,CZE,2013,3.5332889556884766
Czechia,CZE,2014,-0.3916282653808594
Czechia,CZE,2015,0.6743927001953125
Czechia,CZE,2016,-0.16125869750976562
Czechia,CZE,2017,0.6268367767333984
Czechia,CZE,2018,-0.7192344665527344
Czechia,CZE,2019,1.7084121704101562
Czechia,CZE,2020,0.3583660125732422
Czechia,CZE,2021,0.7001094818115234
Denmark,DNK,1966,0.0029569417238235474
Denmark,DNK,1967,-0.0029569417238235474
Denmark,DNK,1968,-0.011828053742647171
Denmark,DNK,1969,0.002957221120595932
Denmark,DNK,1970,0.005913883447647095
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,-0.008871104568243027
Denmark,DNK,1976,-0.005913890898227692
Denmark,DNK,1977,0.02069888636469841
Denmark,DNK,1978,0.011818066239356995
Denmark,DNK,1979,0.014803044497966766
Denmark,DNK,1980,0.028378881514072418
Denmark,DNK,1981,0.004139736294746399
Denmark,DNK,1982,0.00827944278717041
Denmark,DNK,1983,0.1402355283498764
Denmark,DNK,1984,0.008279472589492798
Denmark,DNK,1985,0.06191524863243103
Denmark,DNK,1986,0.26403915882110596
Denmark,DNK,1987,0.1768144965171814
Denmark,DNK,1988,0.4193347096443176
Denmark,DNK,1989,0.5217875242233276
Denmark,DNK,1990,0.8211021423339844
Denmark,DNK,1991,0.8389987945556641
Denmark,DNK,1992,1.0550668239593506
Denmark,DNK,1993,1.0114850997924805
Denmark,DNK,1994,-0.17445659637451172
Denmark,DNK,1995,0.3468036651611328
Denmark,DNK,1996,0.7062697410583496
Denmark,DNK,1997,2.549680233001709
Denmark,DNK,1998,2.9703636169433594
Denmark,DNK,1999,1.3977174758911133
Denmark,DNK,2000,3.5229082107543945
Denmark,DNK,2001,0.7773418426513672
Denmark,DNK,2002,2.7700977325439453
Denmark,DNK,2003,3.822063446044922
Denmark,DNK,2004,4.191476821899414
Denmark,DNK,2005,0.7984657287597656
Denmark,DNK,2006,-1.8896865844726562
Denmark,DNK,2007,3.023822784423828
Denmark,DNK,2008,-0.7035045623779297
Denmark,DNK,2009,-0.1421070098876953
Denmark,DNK,2010,6.984220504760742
Denmark,DNK,2011,4.603008270263672
Denmark,DNK,2012,1.6669158935546875
Denmark,DNK,2013,2.8474807739257812
Denmark,DNK,2014,5.2853240966796875
Denmark,DNK,2015,2.3275299072265625
Denmark,DNK,2016,-1.4181976318359375
Denmark,DNK,2017,9.601131439208984
Denmark,DNK,2018,-3.184253692626953
Denmark,DNK,2019,6.0022735595703125
Denmark,DNK,2020,0.7972183227539062
Denmark,DNK,2021,8.274665832519531
Eastern Africa (BP),,1966,3.31195068359375
Eastern Africa (BP),,1967,-0.46398162841796875
