Entity,Code,Year,Solar per capita (kWh - equivalent)
Saudi Arabia,SAU,2010,0.4143144488334656
Saudi Arabia,SAU,2011,0.5257296562194824
Saudi Arabia,SAU,2012,2.4110865592956543
Saudi Arabia,SAU,2013,3.8520562648773193
Saudi Arabia,SAU,2014,4.020367622375488
Saudi Arabia,SAU,2015,3.895505905151367
Saudi Arabia,SAU,2016,3.785827159881592
Saudi Arabia,SAU,2017,5.22880744934082
Saudi Arabia,SAU,2018,12.520110130310059
Saudi Arabia,SAU,2019,15.9024019241333
Saudi Arabia,SAU,2020,15.638531684875488
Saudi Arabia,SAU,2021,61.48527526855469
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0.17449048161506653
Singapore,SGP,2009,0.8948640823364258
Singapore,SGP,2010,1.6673693656921387
Singapore,SGP,2011,2.564764976501465
Singapore,SGP,2012,4.185184955596924
Singapore,SGP,2013,6.27465295791626
Singapore,SGP,2014,13.302709579467773
Singapore,SGP,2015,23.46804428100586
Singapore,SGP,2016,41.900352478027344
Singapore,SGP,2017,57.24715805053711
Singapore,SGP,2018,62.11064147949219
Singapore,SGP,2019,88.38386535644531
Singapore,SGP,2020,132.47755432128906
Singapore,SGP,2021,176.07923889160156
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0
Slovakia,SVK,2004,0
Slovakia,SVK,2005,0
Slovakia,SVK,2006,0
Slovakia,SVK,2007,0
Slovakia,SVK,2008,0
Slovakia,SVK,2009,0
Slovakia,SVK,2010,8.73097038269043
Slovakia,SVK,2011,202.47726440429688
Slovakia,SVK,2012,214.70050048828125
Slovakia,SVK,2013,295.5787353515625
Slovakia,SVK,2014,297.9170227050781
Slovakia,SVK,2015,250.6881103515625
Slovakia,SVK,2016,262.1941833496094
Slovakia,SVK,2017,247.1800079345703
Slovakia,SVK,2018,283.83380126953125
Slovakia,SVK,2019,284.5124206542969
Slovakia,SVK,2020,318.9273681640625
Slovakia,SVK,2021,322.0557556152344
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,1.3867956399917603
Slovenia,SVN,2009,5.4905242919921875
Slovenia,SVN,2010,17.65862274169922
Slovenia,SVN,2011,88.75984191894531
Slovenia,SVN,2012,217.1883087158203
Slovenia,SVN,2013,284.01873779296875
Slovenia,SVN,2014,336.75555419921875
Slovenia,SVN,2015,356.2547302246094
Slovenia,SVN,2016,344.5990905761719
Slovenia,SVN,2017,363.8288879394531
Slovenia,SVN,2018,324.64410400390625
Slovenia,SVN,2019,384.288330078125
Slovenia,SVN,2020,465.1376953125
Slovenia,SVN,2021,380.4129638671875
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0.6115497946739197
South Africa,ZAF,2001,0.6962293386459351
South Africa,ZAF,2002,0.78424471616745
South Africa,ZAF,2003,0.86285001039505
South Africa,ZAF,2004,0.9444710612297058
South Africa,ZAF,2005,1.0166552066802979
South Africa,ZAF,2006,1.0914627313613892
South Africa,ZAF,2007,1.1570755243301392
South Africa,ZAF,2008,1.2249693870544434
South Africa,ZAF,2009,1.2891072034835815
South Africa,ZAF,2010,1.4957174062728882
South Africa,ZAF,2011,4.259692668914795
South Africa,ZAF,2012,4.463269233703613
South Africa,ZAF,2013,12.335851669311523
South Africa,ZAF,2014,53.39111328125
South Africa,ZAF,2015,116.66376495361328
South Africa,ZAF,2016,159.10208129882812
South Africa,ZAF,2017,236.09461975097656
South Africa,ZAF,2018,283.9914245605469
South Africa,ZAF,2019,304.8126525878906
South Africa,ZAF,2020,367.1561279296875
South Africa,ZAF,2021,344.20428466796875
South America,,1971,0
South America,,1972,0
South America,,1973,0
South America,,1974,0
South America,,1975,0
South America,,1976,0
South America,,1977,0
South America,,1978,0
South America,,1979,0
South America,,1980,0
South America,,1981,0
South America,,1982,0
South America,,1983,0
South America,,1984,0
South America,,1985,0
South America,,1986,0
South America,,1987,0
South America,,1988,0
South America,,1989,0
South America,,1990,0
South America,,1991,0
South America,,1992,0
South America,,1993,0
South America,,1994,0
South America,,1995,0
South America,,1996,0
South America,,1997,0
South America,,1998,0.00014866323908790946
South America,,1999,0.0002240896865259856
South America,,2000,0.01598602533340454
South America,,2001,0.022658009082078934
South America,,2002,0.038439299911260605
South America,,2003,0.05193570628762245
South America,,2004,0.06312214583158493
South America,,2005,0.07435954362154007
South America,,2006,0.001069390680640936
South America,,2007,0.0012233688030391932
South America,,2008,0.0019631756003946066
South America,,2009,0.001533091184683144
South America,,2010,0.08056993037462234
South America,,2011,0.27935606241226196
South America,,2012,0.88165283203125
South America,,2013,1.880199670791626
South America,,2014,5.109262943267822
South America,,2015,11.913962364196777
South America,,2016,20.29850196838379
South America,,2017,34.62223434448242
South America,,2018,63.4044075012207
South America,,2019,96.09648895263672
South America,,2020,131.5717315673828
South America,,2021,191.4494171142578
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0.06860561668872833
South Korea,KOR,1991,0.0678863376379013
South Korea,KOR,1992,0.1349351555109024
South Korea,KOR,1993,0.13345351815223694
South Korea,KOR,1994,0.13200931251049042
South Korea,KOR,1995,0.13063231110572815
South Korea,KOR,1996,0.19368113577365875
South Korea,KOR,1997,0.1918153017759323
South Korea,KOR,1998,0.2538214325904846
South Korea,KOR,1999,0.28772127628326416
South Korea,KOR,2000,0.32949262857437134
South Korea,KOR,2001,0.38080283999443054
South Korea,KOR,2002,0.4282447397708893
South Korea,KOR,2003,0.46564027667045593
South Korea,KOR,2004,0.5866315364837646
South Korea,KOR,2005,0.8465989232063293
South Korea,KOR,2006,1.8058401346206665
South Korea,KOR,2007,4.110344886779785
South Korea,KOR,2008,16.244443893432617
South Korea,KOR,2009,32.042354583740234
South Korea,KOR,2010,43.32536315917969
South Korea,KOR,2011,51.126708984375
South Korea,KOR,2012,61.723209381103516
South Korea,KOR,2013,90.2590560913086
South Korea,KOR,2014,144.2120361328125
South Korea,KOR,2015,224.12112426757812
South Korea,KOR,2016,289.6243896484375
South Korea,KOR,2017,403.0160217285156
South Korea,KOR,2018,525.04150390625
South Korea,KOR,2019,728.8071899414062
South Korea,KOR,2020,988.5420532226562
South Korea,KOR,2021,1112.650634765625
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.45800936222076416
Spain,ESP,1990,0.4527769386768341
Spain,ESP,1991,0.5265884399414062
Spain,ESP,1992,0.6005114316940308
Spain,ESP,1993,0.6731242537498474
Spain,ESP,1994,0.7455859780311584
Spain,ESP,1995,1.1147927045822144
Spain,ESP,1996,0.8891207575798035
Spain,ESP,1997,0.9601737856864929
Spain,ESP,1998,1.1033083200454712
Spain,ESP,1999,1.2426038980484009
Spain,ESP,2000,1.3037638664245605
Spain,ESP,2001,1.7063872814178467
Spain,ESP,2002,2.0888800621032715
Spain,ESP,2003,2.7914297580718994
Spain,ESP,2004,3.7261290550231934
Spain,ESP,2005,2.667023181915283
Spain,ESP,2006,7.570174694061279
Spain,ESP,2007,31.619211196899414
Spain,ESP,2008,157.2501983642578
Spain,ESP,2009,363.71624755859375
Spain,ESP,2010,417.80218505859375
Spain,ESP,2011,508.5319519042969
Spain,ESP,2012,697.1444091796875
Spain,ESP,2013,761.39404296875
Spain,ESP,2014,791.8599853515625
Spain,ESP,2015,799.6322021484375
Spain,ESP,2016,783.1033325195312
Spain,ESP,2017,817.0110473632812
Spain,ESP,2018,722.1049194335938
Spain,ESP,2019,852.1130981445312
Spain,ESP,2020,1160.9056396484375
Spain,ESP,2021,1500.5350341796875
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.06804795563220978
Sri Lanka,LKA,2001,0.14027157425880432
Sri Lanka,LKA,2002,0.23023708164691925
Sri Lanka,LKA,2003,0.3626825213432312
Sri Lanka,LKA,2004,0.5258350372314453
Sri Lanka,LKA,2005,0.6765018701553345
Sri Lanka,LKA,2006,0.7785007357597351
Sri Lanka,LKA,2007,0.8511667847633362
Sri Lanka,LKA,2008,0.8965511918067932
Sri Lanka,LKA,2009,0.941408634185791
Sri Lanka,LKA,2010,0.9857112169265747
Sri Lanka,LKA,2011,1.1779190301895142
Sri Lanka,LKA,2012,1.3366278409957886
Sri Lanka,LKA,2013,1.8971060514450073
Sri Lanka,LKA,2014,3.659820556640625
Sri Lanka,LKA,2015,6.275182723999023
Sri Lanka,LKA,2016,10.566195487976074
Sri Lanka,LKA,2017,28.291921615600586
Sri Lanka,LKA,2018,40.0446662902832
Sri Lanka,LKA,2019,61.85786056518555
Sri Lanka,LKA,2020,79.96910095214844
Sri Lanka,LKA,2021,92.65553283691406
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,0
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,0
Sweden,SWE,1989,0
Sweden,SWE,1990,0
Sweden,SWE,1991,0
Sweden,SWE,1992,0
Sweden,SWE,1993,0.3366321921348572
Sweden,SWE,1994,0.334663063287735
Sweden,SWE,1995,0.3332168459892273
Sweden,SWE,1996,0.33236080408096313
Sweden,SWE,1997,0.33199816942214966
Sweden,SWE,1998,0.3319234251976013
Sweden,SWE,1999,0.3318392336368561
Sweden,SWE,2000,0.3315202593803406
Sweden,SWE,2001,0.6618363261222839
Sweden,SWE,2002,0.6539096236228943
Sweden,SWE,2003,0.6485611796379089
Sweden,SWE,2004,0.6395530700683594
Sweden,SWE,2005,0.6330853700637817
Sweden,SWE,2006,0.6260265707969666
Sweden,SWE,2007,0.9246181845664978
Sweden,SWE,2008,1.2180025577545166
Sweden,SWE,2009,2.0997934341430664
Sweden,SWE,2010,2.6594040393829346
Sweden,SWE,2011,3.7882766723632812
Sweden,SWE,2012,5.459254264831543
Sweden,SWE,2013,9.917816162109375
Sweden,SWE,2014,13.137195587158203
Sweden,SWE,2015,26.750606536865234
Sweden,SWE,2016,38.9199104309082
Sweden,SWE,2017,61.79738998413086
Sweden,SWE,2018,103.74225616455078
Sweden,SWE,2019,174.13128662109375
Sweden,SWE,2020,269.14910888671875
Sweden,SWE,2021,373.1796875
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0.442582368850708
Switzerland,CHE,1991,0.8806112408638
Switzerland,CHE,1992,1.304465413093567
Switzerland,CHE,1993,1.722731351852417
Switzerland,CHE,1994,2.1298515796661377
Switzerland,CHE,1995,2.5373382568359375
Switzerland,CHE,1996,2.940375804901123
Switzerland,CHE,1997,2.9276983737945557
Switzerland,CHE,1998,3.3371994495391846
Switzerland,CHE,1999,4.155990123748779
Switzerland,CHE,2000,4.553194046020508
Switzerland,CHE,2001,5.319707870483398
Switzerland,CHE,2002,6.0637407302856445
Switzerland,CHE,2003,7.182115077972412
Switzerland,CHE,2004,7.082420825958252
Switzerland,CHE,2005,8.140401840209961
Switzerland,CHE,2006,9.156620979309082
Switzerland,CHE,2007,10.879827499389648
Switzerland,CHE,2008,13.639589309692383
Switzerland,CHE,2009,19.549949645996094
Switzerland,CHE,2010,33.41212844848633
Switzerland,CHE,2011,58.61320114135742
Switzerland,CHE,2012,102.37736511230469
Switzerland,CHE,2013,168.05149841308594
Switzerland,CHE,2014,277.974609375
Switzerland,CHE,2015,363.2057189941406
Switzerland,CHE,2016,425.83856201171875
Switzerland,CHE,2017,529.6900634765625
Switzerland,CHE,2018,603.5857543945312
Switzerland,CHE,2019,668.24658203125
Switzerland,CHE,2020,788.68017578125
Switzerland,CHE,2021,902.58837890625
Taiwan,TWN,1965,0
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.016186241060495377
Taiwan,TWN,2001,0.035054054111242294
Taiwan,TWN,2002,0.04566764459013939
Taiwan,TWN,2003,0.059595175087451935
Taiwan,TWN,2004,0.07458202540874481
Taiwan,TWN,2005,0.12111486494541168
Taiwan,TWN,2006,0.1813405454158783
Taiwan,TWN,2007,0.26896700263023376
Taiwan,TWN,2008,0.5466488599777222
Taiwan,TWN,2009,1.1012746095657349
Taiwan,TWN,2010,2.600748300552368
Taiwan,TWN,2011,7.305729866027832
Taiwan,TWN,2012,18.775632858276367
Taiwan,TWN,2013,37.363887786865234
Taiwan,TWN,2014,60.9769172668457
Taiwan,TWN,2015,97.19837951660156
Taiwan,TWN,2016,125.70166015625
Taiwan,TWN,2017,187.4407958984375
Taiwan,TWN,2018,302.4228210449219
Taiwan,TWN,2019,445.2756042480469
Taiwan,TWN,2020,669.857666015625
Taiwan,TWN,2021,868.7842407226562
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,1.5772111415863037
Thailand,THA,2007,1.6560168266296387
Thailand,THA,2008,1.6421674489974976
Thailand,THA,2009,1.8543779850006104
Thailand,THA,2010,2.408982753753662
Thailand,THA,2011,3.858611583709717
Thailand,THA,2012,20.148401260375977
Thailand,THA,2013,50.29230499267578
Thailand,THA,2014,76.53518676757812
Thailand,THA,2015,93.19557189941406
Thailand,THA,2016,131.07415771484375
Thailand,THA,2017,174.68968200683594
Thailand,THA,2018,172.89256286621094
Thailand,THA,2019,194.82373046875
Thailand,THA,2020,194.1535186767578
Thailand,THA,2021,196.1065216064453
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0.29593759775161743
Trinidad and Tobago,TTO,2001,1.4679356813430786
Trinidad and Tobago,TTO,2002,2.1966280937194824
Trinidad and Tobago,TTO,2003,3.376016855239868
Trinidad and Tobago,TTO,2004,4.866060256958008
Trinidad and Tobago,TTO,2005,5.163486480712891
Trinidad and Tobago,TTO,2006,5.864555835723877
Trinidad and Tobago,TTO,2007,6.22025203704834
Trinidad and Tobago,TTO,2008,6.699046611785889
Trinidad and Tobago,TTO,2009,7.465330123901367
Trinidad and Tobago,TTO,2010,8.365893363952637
Trinidad and Tobago,TTO,2011,8.274001121520996
Trinidad and Tobago,TTO,2012,8.158913612365723
Trinidad and Tobago,TTO,2013,8.06427001953125
Trinidad and Tobago,TTO,2014,8.930731773376465
Trinidad and Tobago,TTO,2015,10.115148544311523
Trinidad and Tobago,TTO,2016,10.001559257507324
Trinidad and Tobago,TTO,2017,9.894400596618652
Trinidad and Tobago,TTO,2018,8.893902778625488
Trinidad and Tobago,TTO,2019,8.821382522583008
Trinidad and Tobago,TTO,2020,8.792879104614258
Trinidad and Tobago,TTO,2021,8.709169387817383
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0
Turkey,TUR,1999,0
Turkey,TUR,2000,0
Turkey,TUR,2001,0
Turkey,TUR,2002,0
Turkey,TUR,2003,0
Turkey,TUR,2004,0
Turkey,TUR,2005,0
Turkey,TUR,2006,0
Turkey,TUR,2007,0
Turkey,TUR,2008,0
Turkey,TUR,2009,0
Turkey,TUR,2010,0.0921739786863327
Turkey,TUR,2011,0.10741475224494934
Turkey,TUR,2012,0.1562826931476593
Turkey,TUR,2013,0.24366001784801483
Turkey,TUR,2014,0.6103687882423401
Turkey,TUR,2015,6.656865119934082
Turkey,TUR,2016,34.980491638183594
Turkey,TUR,2017,94.79292297363281
Turkey,TUR,2018,250.6208038330078
Turkey,TUR,2019,292.24896240234375
Turkey,TUR,2020,340.98541259765625
Turkey,TUR,2021,394.8847961425781
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0.08681901544332504
Turkmenistan,TKM,2011,0.24373649060726166
Turkmenistan,TKM,2012,0.5109556913375854
Turkmenistan,TKM,2013,0.936903715133667
Turkmenistan,TKM,2014,1.5448122024536133
Turkmenistan,TKM,2015,2.5255777835845947
Turkmenistan,TKM,2016,3.3015224933624268
Turkmenistan,TKM,2017,3.2179312705993652
Turkmenistan,TKM,2018,3.147662878036499
Turkmenistan,TKM,2019,3.085331916809082
